subid,tier
26976762,4
26740956,5
21233095,8
29212725,2
20835181,4
24898311,5
25297737,6
27122266,8
26036001,8
24362228,4
22026565,5
21345499,7
29234331,4
27395191,7
22048662,6
21440757,4
25654202,8
25631521,1
20024873,6
21346292,2
22061114,8
23657547,4
24368072,8
24690123,1
28337432,4
22505324,5
27314107,5
28781779,5
22378887,2
29967493,5
22364845,4
26224590,8
28265023,1
23503268,2
28045637,1
25183721,8
22505222,1
20438536,8
27294729,1
25185409,2
20030862,8
24955926,4
25805736,7
25698655,8
22148592,2
27219245,4
20673437,3
25181519,8
29053683,4
26831501,4
27846300,3
22185381,8
21455352,7
25061250,8
28227718,7
25561413,2
23102387,6
20853411,8
28479542,6
29763517,6
27181457,5
26724478,1
21668124,1
20680637,1
21572907,7
20153518,8
22172812,4
24116309,4
29018917,8
22846271,8
20082286,2
24382348,1
21170730,5
29309714,7
29731321,5
23088509,5
24758796,5
25393326,8
23325953,1
26955677,1
24604523,3
24487229,1
28638735,1
29552704,7
25536576,2
23472451,6
28826727,7
24088789,8
29640742,6
21567591,8
23950993,2
24074223,7
23883921,1
24465186,8
21032315,3
23256178,6
20755717,7
26369584,5
26533280,4
22435918,2
24438248,1
29459760,1
23449316,7
22235020,5
22714321,1
26531987,6
21793138,6
25608171,3
27846229,8
22910898,5
22957661,7
21571851,2
29159127,8
28178644,7
23415620,7
22156897,3
26391486,8
20601185,2
23582298,7
22025598,7
22780486,1
21120084,3
29386178,7
29417334,7
24267374,4
28374861,6
25632508,3
20059980,7
20553364,6
23773140,6
21244836,6
26818462,3
22603931,5
25171106,7
29354650,6
27032935,8
24357529,8
29011070,8
20872775,5
26812841,4
20819052,1
29493186,8
29133479,7
29443564,4
20781479,5
28206722,4
20080115,3
24683005,8
29163610,5
22660056,1
20958215,1
29376882,3
24964478,1
28512125,3
22885315,7
23769552,8
28651628,1
28933665,1
29318785,8
23658546,8
28135893,4
22191594,6
21642239,2
24381167,1
27105593,1
27391796,3
26881105,4
21574091,5
26850985,1
26732492,7
22611489,4
23382352,5
23030020,4
20497998,1
26187834,4
24427889,7
27302548,6
28128414,6
24590854,4
29884529,7
24343321,4
22486461,5
23322595,4
25891086,7
27912304,6
23713676,1
21875492,4
27989448,7
21088528,1
24034711,6
28456185,2
20318513,5
21334199,7
23124347,5
28864686,1
28489015,4
24979559,6
22669762,6
27387447,6
22234390,8
26153727,1
24403261,8
22067970,3
27236190,7
20731848,4
23205209,8
24843597,2
26528440,8
25785324,8
26382149,1
23062603,1
22256115,5
24751417,7
24041123,7
23061486,6
29871144,2
25105380,3
21601846,5
23489067,1
28240731,7
28411174,4
24392902,7
24602017,1
25242263,8
21773250,7
26461103,8
23655169,8
24684723,8
27957401,1
29548442,7
23723118,7
21200104,6
29881460,6
28683577,7
24190109,8
29374978,2
27792622,7
26844490,6
23286029,3
22183328,1
29721773,7
20563405,4
25462735,6
23449961,7
21346924,1
20309049,8
22234922,1
29883913,5
27940475,4
22357178,7
25757368,4
20590588,1
28294812,1
25107329,8
25592706,3
28042495,8
29630893,8
21903712,8
22382193,2
28391917,5
28586512,8
22430472,3
23143256,5
21804154,5
20469518,8
26118174,1
23891094,5
29207066,3
24824258,7
28116466,7
26276562,1
26620839,8
27204379,6
25211297,1
22219700,3
21949019,5
20806378,3
21922997,4
21408778,6
20028953,2
26105807,4
28767804,6
21645208,7
27127920,3
26508406,5
20102186,7
29175355,6
24441384,4
29977299,3
25495115,4
21747201,1
24131049,5
25717235,8
20006160,1
21312764,2
27204996,7
23882603,8
27130325,1
23042400,6
24777733,4
23964954,2
21675717,8
23875137,5
23741745,8
23543988,8
20869281,6
24043216,4
25243008,7
23833259,1
20889319,4
22734578,1
20225250,1
27610817,4
21833917,4
20522157,7
26973553,7
22187238,7
28680584,4
25619671,5
27043779,4
23059075,2
28933429,6
28881962,8
24334940,4
27886523,5
25289788,4
25169941,7
21026271,6
22556370,5
29829992,4
27569509,4
23969927,2
20917741,7
26671856,4
26463829,1
24477364,1
25582622,3
21387455,7
27438583,4
27876260,2
23766757,4
28297985,4
28512581,2
24031044,8
21990861,8
22473211,7
23987100,3
27612968,8
27281603,6
25909037,4
25740974,6
25912304,8
23751246,6
21272905,4
29134975,3
25010650,5
28615506,3
27483830,8
29939988,4
21961550,6
22018504,1
23693725,8
20085754,6
20270024,5
28903967,7
21699090,8
24549478,7
26708303,5
20024669,5
24714790,4
20545987,1
28544285,8
21501095,1
24977927,8
25269843,1
29110583,3
22997711,6
29101943,4
26068079,7
21629540,1
22284622,8
25565266,4
20298954,5
22349272,7
22320110,4
23255807,5
28590443,5
20677697,6
24293036,5
23067769,1
24419518,8
22376304,4
28974898,3
23780353,7
26851443,3
24986229,4
29860238,8
26599988,5
26895277,5
20962280,6
29995371,8
26525844,1
23281597,2
28190164,5
20342436,8
20942583,6
29804647,8
22960650,6
22412060,5
29862974,6
24842184,4
23963066,1
26765233,1
20972181,7
27692166,6
26849877,8
26363979,7
20675964,6
20686830,8
25249220,4
22275740,5
27776811,2
24337890,2
27640100,1
28652591,8
24007386,4
20002462,3
20359069,7
29050126,1
21686755,8
27934716,1
21994386,5
27198348,3
29229450,8
23831471,7
21238197,4
25041357,6
22376598,1
20690481,1
22679997,4
29860839,1
29590322,4
22941216,1
28312393,1
24620190,3
26883938,1
25801161,2
25575215,6
24122558,6
20134797,7
27128936,4
24864368,3
29972973,6
29648384,8
29750508,3
24476552,8
21131585,3
22056450,4
29629444,4
21051705,7
26983448,8
21734601,4
29210199,7
25416798,4
27376675,4
28934179,1
20958200,8
26519275,3
28438308,3
29409388,8
21782905,6
26172253,8
22235791,8
21288484,8
29862579,8
26217804,2
23065082,2
21050598,7
24305603,7
24585277,7
24362910,3
28007698,7
24201558,6
22082008,1
24541432,8
23967765,6
29178382,8
20569405,2
24252220,4
29799553,7
29553898,7
25585513,6
21228864,6
26640147,2
21730010,5
24554467,3
23908560,4
29893464,1
24602422,1
27392131,4
26972204,7
21918636,6
20002351,7
25121724,4
26364324,4
21098083,4
26416561,8
25435983,8
24718157,7
20277877,2
23017869,7
22460950,6
20367393,4
29461841,6
28530109,7
20499630,6
24880578,8
29199072,1
26752475,8
29716672,5
28479691,5
23771303,5
21212474,7
28928249,1
20223287,7
23594493,7
25295792,2
26805875,8
28798461,5
27512750,8
29478870,7
21170421,7
24416655,6
20344662,6
28327728,1
25893402,7
29856582,6
24760850,1
22278486,5
20393266,7
24187341,5
28636176,3
24530620,7
21946705,8
29141827,5
27294238,5
25922181,7
27673744,7
22781565,8
20050296,5
25976051,6
25944573,4
27755272,4
22500061,7
23182398,3
25131400,1
29740843,4
23763298,1
20372745,8
25278391,6
24060309,8
22109328,2
24330513,8
20064928,4
25949546,4
26317618,3
22607960,6
24652866,4
24434160,1
29688218,4
29069175,3
21890417,4
24474918,8
26103532,8
24569911,4
29126872,4
27701447,8
23717593,7
23807447,8
25533706,7
21210997,8
23079697,1
26725478,8
21323732,4
27589622,8
27344224,8
21176199,8
26215599,8
25725823,1
23285087,3
21260589,5
24656092,1
22913935,3
21519156,7
29224914,4
22678022,1
23806279,2
24527447,4
20712773,4
29869556,7
23979783,7
28069778,4
20671738,8
26991493,8
22150937,8
20351047,7
20807001,6
22209491,7
21742093,1
22769206,4
26880780,2
29677195,7
26812777,3
29897041,6
27409199,1
20718542,4
20917437,6
21609282,8
25114981,5
29372867,6
22125114,4
24412401,8
21826006,7
22943923,1
28043221,2
24397124,5
24240902,8
20395740,3
25844000,6
29354396,7
20283624,5
28964116,8
29922379,4
22122716,3
22603615,8
25192880,8
29624480,8
25844162,2
21039505,1
28098649,7
25119939,4
22520033,5
28815062,6
29534590,8
21395248,5
25696195,8
20027691,8
21735692,5
26962292,8
20715583,3
23050814,8
24742930,4
23705246,4
25677848,1
21184709,6
24361545,4
26595919,8
23303703,1
20177036,6
21168661,5
26069821,5
28485952,4
21797968,8
25091164,4
22046669,5
23435314,6
26645588,6
23120726,5
29044066,5
29849069,7
26816475,7
23945004,1
26885985,1
26702896,3
25466871,8
24535535,7
29124263,3
21262183,6
21033769,3
28477386,5
25852306,8
29027398,3
26029343,1
20179297,1
25344653,6
29756256,2
29003067,8
22661342,6
29805989,6
24239009,2
28313583,7
22187430,8
26779894,8
27771990,2
24279408,3
20169951,7
23673971,4
22263417,8
20083549,3
21936244,6
23648074,8
27423637,8
27597466,5
27458552,4
20786186,7
27237525,8
23265794,8
28273514,1
27770878,8
22722741,8
20199732,3
28971875,4
29911410,8
24488521,8
22850135,1
23025578,2
25001477,3
24981957,5
25224611,7
25031875,7
29362878,5
25162982,4
21744236,4
24238075,3
25014053,8
24728753,5
25395632,7
26235613,3
24474211,7
23464716,5
20082380,2
25821255,8
25856509,8
27533449,1
24772569,1
24624288,4
26951757,6
21216423,5
28713193,7
27303543,6
29266886,8
21544415,2
24902465,2
26309180,1
25488195,7
20528089,3
27598437,7
21985714,6
20678736,3
28535709,6
29706897,8
29081987,8
20062549,2
25464064,8
26997896,8
29651065,1
22737512,2
24564759,4
20399625,3
28914137,2
24807127,8
29686216,1
24084320,8
23659080,1
27730942,4
29363678,7
24157056,7
20207021,2
26355511,4
29319691,8
21215493,3
24364670,8
20384430,1
22031918,5
28257369,6
28287852,3
28245956,4
26509896,7
25647450,5
24607704,2
21645438,8
21077921,1
22960262,7
22648530,7
23071918,2
20599069,1
28043954,5
28852112,3
24103452,4
29900366,3
29956783,4
21769586,4
20801321,7
20613799,1
20860418,4
25698158,5
29286845,3
24069352,1
21639538,1
29523640,4
28068560,7
28675303,2
27958315,2
26248988,6
27246988,7
26167547,8
20317819,6
28711122,6
22541995,5
26572924,6
20296845,8
24654264,2
27708409,6
26360512,8
29827601,7
24082694,4
20203327,5
22528366,7
24472328,7
23548927,1
26149853,6
26059705,8
27835794,4
24761573,6
28534195,6
26266297,2
26596373,4
21210958,6
24216060,4
24793262,5
20258021,6
22845791,7
23780804,8
28581474,2
25039862,3
28919046,8
21714046,8
20538014,3
29987298,2
28785889,1
25739737,3
21319780,1
27592932,6
26327756,1
27161984,4
24081275,7
27202863,1
26860117,5
29028281,3
29048990,8
23276220,4
24698564,1
23233363,4
23475271,6
29348296,8
24485736,8
20312061,1
26290506,7
28066760,5
29655739,5
29620494,8
25082548,3
23766771,4
20623129,6
22814083,2
26234758,2
20473164,1
26156192,8
26625387,8
23774148,5
26750199,6
27615290,1
21394575,3
28552815,7
20642572,7
22966079,2
21410175,7
26116180,6
25969844,8
21329880,7
24998393,1
24155712,8
21807075,8
27470008,7
24318795,5
22863778,2
25025767,8
28889037,8
20970646,2
27751408,8
20445503,5
27082353,7
26823188,8
20945333,4
28686532,8
28721371,7
25459401,5
21084529,1
23345944,6
27084670,6
20716896,7
29874842,5
20769813,4
26547189,4
28867657,8
26288165,7
20264323,2
27594597,6
27522311,2
26623900,8
28833633,2
29586889,4
29756831,4
22696293,8
28666520,7
25663018,3
29898913,2
29004288,1
27530797,1
24310905,6
26656375,3
25654822,7
29509966,6
25327067,4
29419790,8
22928003,2
27189003,6
22632191,8
27073084,8
21292257,5
23533367,2
26000219,2
20428651,8
25656279,3
27602868,2
23162791,5
27449773,5
23313719,4
25230192,2
27295648,5
25868161,8
28552255,6
28891054,4
20251895,8
27633027,6
21692144,3
27973903,4
29659655,8
20219533,4
22712855,8
28141849,8
27981830,8
22789020,1
20634128,7
22619523,4
22317595,3
25451091,8
20218850,8
29028472,7
23066795,2
28885140,7
24153028,1
21217257,5
21392929,2
28849854,6
22440630,3
27578344,1
26760480,5
22378127,1
22079337,1
25279092,5
27535059,4
26958599,2
20957718,6
26515396,3
27195492,5
22895065,5
28963573,7
25579781,6
24422876,4
29504060,7
24860830,5
23837317,4
20524374,6
26298240,8
25209069,6
28320520,7
28001509,5
24417806,7
28874177,8
25034879,8
20476543,8
22602820,3
22641528,8
20554332,7
22679127,3
22118320,7
29216314,2
26805203,5
25940371,4
23352158,8
21938867,4
23523391,8
22105905,6
21496428,8
20285185,5
29207716,3
20310322,1
29592813,6
27570805,1
21169602,6
25051567,2
27927946,8
20574337,7
28982498,2
22210341,7
29098179,6
29650578,7
21461266,7
25482186,5
29281249,7
23427111,5
28520930,8
24022887,8
29460107,6
24512201,8
29240092,5
21967536,4
20303036,2
27121570,5
20767434,1
25877623,7
20409991,4
27275986,6
23299258,5
24188749,7
26761240,2
24853084,3
25179840,1
20564403,3
25554351,4
23311357,1
25278866,8
20092255,1
27982136,6
20646178,4
21901232,8
27863306,6
24222985,6
29157375,2
27345754,1
29482202,7
26460757,5
24606314,3
25539648,3
24166701,3
21180483,5
26058001,7
23278985,1
28858583,4
28269428,6
29954780,4
26971547,1
28643550,1
27654396,8
29819472,6
22525575,1
22133243,4
22173430,2
23099327,4
25554714,4
27872508,8
23009110,1
25710042,1
28206559,1
21289359,3
26828695,4
24230186,7
26061190,7
27683540,8
24671589,2
27976160,2
21382931,4
26276044,2
22078021,3
21177340,8
23062240,2
22987840,7
26865709,7
27030055,7
26872506,8
25624558,6
25650797,6
25629418,2
21236395,8
22235598,4
24303100,6
21729868,4
27469176,6
21767839,6
28755652,2
20400535,2
28383944,1
27247619,4
20168553,6
25599389,3
23555456,4
29346731,8
22791433,8
29871319,4
26914215,6
27044212,4
22137399,8
26729321,6
24799819,6
22156302,1
23806417,4
20154337,4
25720449,2
28089217,8
20295808,8
24258185,7
23003827,8
23763885,3
24738465,3
25444741,5
22980940,5
26317929,2
22972177,4
28454043,5
23044354,5
28223352,3
23056239,5
23557731,4
29377533,6
24962918,6
24220829,1
28180980,1
27691505,1
22073668,8
20703467,5
21886515,8
25346559,7
26570317,5
28585117,7
22195504,3
26243068,8
23347501,8
29135706,2
22949740,2
24167755,4
20920713,4
23797853,8
23639074,3
23882702,2
26304119,1
26394961,8
20717025,7
26521018,6
28935612,4
26093826,8
21384369,3
26029367,3
22715290,8
23466147,4
29480126,1
23713092,7
25048275,1
27877906,7
24098222,5
28247131,8
24055667,2
27262070,7
21814513,3
21078865,3
26477754,6
29632619,4
27037589,1
27547091,8
25811284,2
20294858,1
26224056,3
25005395,2
26504747,1
21771849,3
27454569,1
25864794,8
24490290,5
28842697,6
22757826,8
25735008,5
27526670,1
24960292,7
26890501,3
23273334,3
28156734,2
28595177,7
27861301,7
21056350,2
29823461,8
26955482,5
26174423,8
24368803,5
21403662,1
23268275,2
21628441,5
27014395,2
29952016,8
20935636,6
28448539,4
26527881,5
24164313,2
27835137,8
26016028,5
28645232,4
26540218,5
20134272,3
26447472,7
27675663,7
23368383,3
23020384,4
21716251,8
22800146,5
22376728,4
28987861,8
25700829,3
25730784,1
24763590,8
22102990,3
21210483,5
20989272,7
29425961,1
21192099,7
23029037,4
20880598,8
27014137,5
25097652,6
27875114,2
24348732,5
28189623,6
29929991,5
23266096,5
28451405,8
23832787,5
23918647,7
27168333,2
29094080,8
22656694,2
21992885,7
28395275,6
26883854,1
25130547,8
20303337,8
29727394,5
25641902,6
26720972,2
23670316,6
29114421,4
22896579,5
25060805,6
21586970,5
21561000,5
27795542,3
23272765,3
24901308,5
26115169,1
22005925,7
23120943,4
28063963,4
24157801,8
25326011,7
28661986,1
25542979,3
21993157,7
25901531,3
27151839,4
27914814,7
28295649,7
29857318,2
21670181,8
20778282,5
29623186,3
25630988,5
20396762,3
20169800,8
24670706,3
27070948,2
24220677,3
20942897,3
28470679,8
23343227,4
20390907,2
21853642,6
29131191,2
23715982,3
27441434,1
21040275,8
24531586,3
29816877,4
28168998,5
28566779,6
29424622,4
29771332,8
22354533,4
23683138,6
26818229,8
28175201,8
23042457,1
22779023,3
29392012,6
26050134,8
22413904,1
22943322,4
24922671,2
24545202,2
21108143,5
27686422,5
20981913,6
24731850,7
23887752,5
21683396,2
24160278,7
20615683,8
22382969,5
25647148,4
25898418,2
20150042,5
20879727,8
20459826,2
20604133,4
20222623,7
27272458,1
26402734,8
28009354,2
28969439,5
24412078,4
22915638,8
20662996,7
29899057,3
23705986,6
24667510,6
24195936,1
29650779,7
26913754,1
20386831,8
20570225,1
27492685,2
24920533,2
24444114,6
25201816,7
24088202,5
23582725,8
24053468,7
25242205,3
24573386,3
29444545,4
23308990,5
29044258,1
25680531,6
25689433,1
21706099,8
24226043,7
24711562,2
26411528,3
21799994,8
27064177,8
23734477,7
27745815,6
20690647,7
28430437,4
22134713,4
25147930,2
29963130,4
24678779,8
27034462,1
25840788,4
20322366,6
27836588,5
25152139,8
23022631,4
25139836,6
21897339,2
20376754,8
23223303,1
25301602,3
20340459,4
22433324,4
29875315,3
29515219,1
23486594,8
23935728,1
25797719,7
28001491,6
24567725,5
20575739,1
23471225,1
28779856,6
24958396,4
28947612,3
26929341,3
29407578,8
21731892,5
22115654,8
27431882,5
29706860,2
26673803,1
29310926,5
25033659,1
29744574,6
21158461,7
20779042,7
26438200,7
22449120,5
24446554,7
26202401,2
26275307,8
29218192,1
21829214,8
29457365,7
29094800,7
22169095,2
27187047,6
28571034,4
26428021,1
20201899,7
25800768,2
28495158,3
27248763,8
23619171,6
20130018,8
20669065,7
29712467,8
27742767,4
28917768,3
23963593,5
24571400,1
25813649,4
21371514,8
24749602,6
27712194,6
21195863,4
23245209,8
29989120,2
20443832,3
21307941,4
26229708,7
24873812,3
20918585,4
20251662,1
22628678,2
21198133,7
25411807,4
21761414,8
24064779,8
21696687,2
27839558,6
26119092,5
23947888,1
29182371,5
21542697,3
29786722,6
21229019,7
24363420,6
29556772,5
20529233,4
26732992,7
24910599,1
28017259,2
22909290,8
28759521,2
22250283,4
27136366,7
29253857,4
25638170,7
20072639,4
29462181,7
26869866,8
22063216,5
22151131,8
21497158,5
24268220,6
28315899,4
28411942,6
22364937,2
23765468,4
25669876,5
23791922,5
28836537,7
26278966,6
29692064,7
27642165,4
21255880,2
23258526,2
28514628,5
20989938,6
29473739,4
21552683,2
23064915,8
25185790,8
28520686,5
26274028,5
27367738,5
20567707,6
26320819,1
27027191,6
26118133,7
24701222,6
29861900,7
25276336,7
25466377,4
29784595,2
25769725,7
21607390,6
20598939,8
26797945,6
24647481,8
27992193,1
28055344,8
22200416,7
24099274,7
21688480,4
20172826,8
20824348,6
22583325,8
27008549,6
28190269,5
29955904,6
25572943,3
21528169,3
29396778,6
23155309,2
26295422,6
25458335,8
22907583,5
25981764,8
25769829,4
23892020,7
26656192,4
21237064,6
23572989,4
24825990,4
28773629,6
21367112,2
28048781,3
20626024,6
29375290,4
27740378,6
28355532,8
22085532,8
20418631,8
24026643,4
28066905,5
25105208,4
22014556,6
25730242,8
24519045,7
24365383,1
21301809,4
22061376,4
29144221,6
20457455,6
24276715,4
23020508,8
22627515,7
20240187,3
27322122,5
29115256,7
24872618,7
20584658,1
21874895,5
26425091,7
23439336,8
26754130,8
25211110,6
25777943,3
25316981,6
23935919,6
20435327,3
25092220,3
29950194,1
29081963,4
23173722,6
20717051,5
21094297,1
26733148,6
26799541,5
24613250,2
26419164,2
20554479,1
22249800,5
20133954,7
25843253,6
21276435,8
23279352,7
27760080,7
27323561,6
26459812,8
20143588,8
22223806,6
26257424,1
26029901,7
26108713,1
29849720,7
22155383,6
25345839,4
27696327,2
21835261,4
22205006,3
27021287,6
27036394,8
25127843,5
24412645,8
26305905,8
29286701,6
23310231,4
26195045,8
28003785,4
25450984,4
26487607,8
22607002,4
22157231,1
28005202,5
27012415,7
22644050,7
29223332,4
23371650,7
29954944,1
29102048,2
21304605,5
21285581,1
22654935,5
21303923,7
29564891,8
26336074,6
22213207,6
24897626,8
25178819,1
20045858,8
28021984,5
24738253,8
25040842,6
27912535,7
25510910,5
22929474,1
24621694,2
26894570,7
27221315,5
20295430,6
24548760,7
22885139,5
27145484,1
22853291,5
26040257,4
27873583,8
20889943,3
26224167,7
24545801,7
25748306,8
26927746,6
29897452,4
22352819,3
28095187,4
21578298,2
22061615,2
21348467,3
23286354,7
28903269,8
24764363,6
20533548,5
29847396,3
21918632,7
22861122,4
23506080,8
21915616,3
24327970,8
29033099,3
26435033,6
20167103,3
29597566,4
24248703,2
21687024,6
28447413,8
23963279,8
20458061,7
22725194,8
22210993,6
23743605,4
24617713,1
29430198,2
25366247,1
29958666,4
20573335,7
23265481,5
21408702,8
24744111,6
29195524,3
22785941,4
21134399,6
22631853,8
24004554,6
27874097,1
26919272,7
22192463,8
24462033,8
28438595,2
27306497,6
24853466,2
25848264,3
20938130,8
28379052,5
25515556,8
29255498,1
25856529,7
26815936,6
25355715,6
25358692,3
28145941,6
29175460,4
23399232,3
20405440,6
28150731,3
20765683,1
24147683,6
22305426,8
27596762,8
24865558,1
27583458,2
23264887,1
24319368,2
27030401,5
20319090,2
21476114,3
24615458,6
26368943,6
25392741,4
25293790,3
22086774,4
21784910,4
28904719,2
28266642,4
26228932,8
26866409,5
29803075,8
28598111,3
29619792,8
23679895,2
24183312,4
25726833,3
23265288,7
23402330,4
24630957,1
25962656,6
20302047,3
21759071,2
27417424,8
25152432,8
26032429,8
29723440,7
26725499,7
